,tcp_cc,qdisc,tcp_segment_size,minRTO,C,rtt_no_load,SRU,B,N,thr,fct,ecart_fct,drop_rate
0,NewReno,FIFO,1446,10,100,0.1,256000,16,20,99.79051909936786,434.789122,174.451393,0.06192893401015229
0,NewReno,FIFO,1446,10,100,0.1,256000,16,25,50.433587431311956,1074.969746,806.8237660000001,0.059470468431771895
0,NewReno,FIFO,1446,10,100,0.1,256000,16,32,58.54775236219149,1191.7070540000002,797.544204,0.0681211740700047
0,NewReno,FIFO,1446,10,100,0.1,256000,16,40,63.72103807871837,1354.532252,1016.1868570000001,0.06758130081300813
0,NewReno,FIFO,1446,10,100,0.1,256000,16,48,50.710384416457835,2055.8654990000005,1699.6194340000002,0.07136868581010271
0,NewReno,FIFO,1446,10,100,0.1,256000,16,64,53.05766113672639,2627.461925,2233.941946,0.08138722942043602
0,NewReno,FIFO,1446,10,100,0.1,256000,16,100,75.71549503864877,2910.535416,2627.869103,0.09833694866232827
0,NewReno,FIFO,1446,10,100,0.1,256000,20,1,97.93885998327131,21.78524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,20,2,98.94346051697873,43.034023000000005,0.2095020000000003,0.13981042654028436
0,NewReno,FIFO,1446,10,100,0.1,256000,20,4,99.44053956819424,91.541774,0.7027770000000017,0.14
0,NewReno,FIFO,1446,10,100,0.1,256000,20,8,99.6489409827595,173.335804,7.471196000000013,0.08690254500310367
0,NewReno,FIFO,1446,10,100,0.1,256000,20,10,99.69773741666666,215.846327,31.751153000000006,0.07189873417721519
0,NewReno,FIFO,1446,10,100,0.1,256000,20,16,99.76921420341078,348.319772,176.68754,0.05730659025787966
0,NewReno,FIFO,1446,10,100,0.1,256000,20,20,99.79301621955379,437.780459,167.602812,0.05987872662961091
0,NewReno,FIFO,1446,10,100,0.1,256000,20,25,50.14432256892694,1074.974065,779.1083160000001,0.059967253376995495
0,NewReno,FIFO,1446,10,100,0.1,256000,20,32,58.8224796479427,1181.267141,869.072568,0.06468448521271548
0,NewReno,FIFO,1446,10,100,0.1,256000,20,40,64.16428023960381,1357.612545,1036.4270070000002,0.06554071086463323
0,NewReno,FIFO,1446,10,100,0.1,256000,20,48,34.140045341460535,3067.9974540000003,2745.2400700000003,0.07107817555578749
0,NewReno,FIFO,1446,10,100,0.1,256000,20,64,53.28969633871242,2606.110419,2281.958822,0.07995319812792512
0,NewReno,FIFO,1446,10,100,0.1,256000,20,100,77.00042660436651,2863.392719,2390.283674,0.09388625133223524
0,NewReno,FIFO,1446,10,100,0.1,256000,25,1,97.93885998327131,21.78524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,25,2,98.9534160386624,43.029704,0.1962230000000023,0.12949640287769784
0,NewReno,FIFO,1446,10,100,0.1,256000,25,4,99.43885193437286,91.18177700000001,0.7027770000000017,0.14523281596452328
0,NewReno,FIFO,1446,10,100,0.1,256000,25,8,99.64767475863387,174.300115,8.057590000000003,0.09096496619545175
0,NewReno,FIFO,1446,10,100,0.1,256000,25,10,99.69497389656821,214.890654,23.586579999999994,0.07454361054766734
0,NewReno,FIFO,1446,10,100,0.1,256000,25,16,99.7676036264044,346.875143,141.39423299999999,0.05694177863083813
0,NewReno,FIFO,1446,10,100,0.1,256000,25,20,99.79484634371936,436.931828,152.46534,0.06022267206477733
0,NewReno,FIFO,1446,10,100,0.1,256000,25,25,51.33748757970583,1057.6867359999999,768.8876489999999,0.06185357939566011
0,NewReno,FIFO,1446,10,100,0.1,256000,25,32,59.8178352983392,1160.075931,826.7661750000002,0.06604518881339864
0,NewReno,FIFO,1446,10,100,0.1,256000,25,40,65.09910226569528,1331.008125,999.378355,0.06592292089249494
0,NewReno,FIFO,1446,10,100,0.1,256000,25,48,34.15658500037909,3069.6817590000005,2731.6712230000003,0.07061645978929801
0,NewReno,FIFO,1446,10,100,0.1,256000,25,64,54.49007115004916,2539.25275,2233.816678,0.07565867086118758
0,NewReno,FIFO,1446,10,100,0.1,256000,25,100,77.1765867830512,2838.9884620000003,2539.6379690000003,0.08944841775252278
0,NewReno,FIFO,1446,10,100,0.1,256000,32,1,97.93885998327131,21.78524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,32,2,98.9534160386624,43.029704,0.1962230000000023,0.11463414634146342
0,NewReno,FIFO,1446,10,100,0.1,256000,32,4,99.44109916359889,91.661773,0.7027770000000017,0.1511500547645126
0,NewReno,FIFO,1446,10,100,0.1,256000,32,8,99.65414174274073,179.580071,12.257555000000004,0.10674486803519062
0,NewReno,FIFO,1446,10,100,0.1,256000,32,10,99.69449060470495,214.29065900000003,16.848716000000014,0.07801418439716312
0,NewReno,FIFO,1446,10,100,0.1,256000,32,16,99.77002142190898,346.626507,128.545702,0.056676272814601344
0,NewReno,FIFO,1446,10,100,0.1,256000,32,20,99.7916153663184,435.384798,142.52734,0.05970528455284553
0,NewReno,FIFO,1446,10,100,0.1,256000,32,25,51.74627265185113,1044.237041,713.9272600000002,0.06021637068789549
0,NewReno,FIFO,1446,10,100,0.1,256000,32,32,59.95260096449183,1150.3842040000002,873.5939770000001,0.06364651459562928
0,NewReno,FIFO,1446,10,100,0.1,256000,32,40,65.59638805298833,1323.008673,970.7301150000001,0.06542647431030119
0,NewReno,FIFO,1446,10,100,0.1,256000,32,48,69.50116339847865,1503.831067,1176.7494000000002,0.07189132706374085
0,NewReno,FIFO,1446,10,100,0.1,256000,32,64,55.8986170649404,2473.174084,2146.8581860000004,0.07292817679558011
0,NewReno,FIFO,1446,10,100,0.1,256000,32,100,78.04939191705178,2807.633343,2377.959617,0.0871699224501816
0,NewReno,FIFO,1446,10,100,0.1,256000,40,1,97.93885998327131,21.78524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,40,2,98.9534160386624,43.029704,0.1962230000000023,0.09701492537313433
0,NewReno,FIFO,1446,10,100,0.1,256000,40,4,99.43021508920347,91.457293,0.8314140000000025,0.15835140997830802
0,NewReno,FIFO,1446,10,100,0.1,256000,40,8,99.6575227120675,180.41574500000002,18.031108000000017,0.1099476439790576
0,NewReno,FIFO,1446,10,100,0.1,256000,40,10,99.69198868555013,213.694983,16.759915999999986,0.0819423368740516
0,NewReno,FIFO,1446,10,100,0.1,256000,40,16,99.76857237154515,345.910832,85.47038,0.05678537054860443
0,NewReno,FIFO,1446,10,100,0.1,256000,40,20,99.79375435044602,436.71406900000005,236.864796,0.0578386605783866
0,NewReno,FIFO,1446,10,100,0.1,256000,40,25,53.11519747660274,1023.2096480000001,730.3395550000001,0.06045851085412863
0,NewReno,FIFO,1446,10,100,0.1,256000,40,32,60.25585953834011,1150.3842040000002,808.6612390000001,0.06020066889632107
0,NewReno,FIFO,1446,10,100,0.1,256000,40,40,65.62192709482866,1322.054454,982.9804270000001,0.06108424535505218
0,NewReno,FIFO,1446,10,100,0.1,256000,40,48,69.58348100347575,1498.958084,1161.6721830000001,0.06556340255085907
0,NewReno,FIFO,1446,10,100,0.1,256000,40,64,56.872040578334,2427.0283950000003,2093.739276,0.0707606973058637
0,NewReno,FIFO,1446,10,100,0.1,256000,40,100,79.1003870533432,2761.2562940000003,2283.5876090000006,0.08552826279964487
0,NewReno,FIFO,1446,10,100,0.1,256000,50,1,97.93885998327131,21.78524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,50,2,98.9534160386624,43.029704,0.1962230000000023,0.07397959183673469
0,NewReno,FIFO,1446,10,100,0.1,256000,50,4,99.66426114888696,93.638811,0.6219120000000022,0.1640378548895899
0,NewReno,FIFO,1446,10,100,0.1,256000,50,8,99.65891089146275,181.615735,23.560021999999986,0.10931174089068826
0,NewReno,FIFO,1446,10,100,0.1,256000,50,10,99.69497389656821,214.890654,27.306549000000015,0.08429503261414953
0,NewReno,FIFO,1446,10,100,0.1,256000,50,16,99.7692542146997,348.310812,72.62152700000001,0.05822462615335666
0,NewReno,FIFO,1446,10,100,0.1,256000,50,20,99.79186557572248,436.824786,183.207001,0.0578533367165694
0,NewReno,FIFO,1446,10,100,0.1,256000,50,25,99.81010257262889,548.0361690000001,329.5654560000001,0.0608748236242693
0,NewReno,FIFO,1446,10,100,0.1,256000,50,32,61.368005932018264,1129.1400600000002,775.2839170000001,0.05917065390749601
0,NewReno,FIFO,1446,10,100,0.1,256000,50,40,66.71297522969286,1299.902146,962.6237849999999,0.06098026734563972
0,NewReno,FIFO,1446,10,100,0.1,256000,50,48,70.3244733950318,1473.670292,1137.340064,0.06741335587489433
0,NewReno,FIFO,1446,10,100,0.1,256000,50,64,59.575733040233246,2309.281288,2003.2276230000004,0.06478963365861462
0,NewReno,FIFO,1446,10,100,0.1,256000,50,100,81.13949645222482,2707.740737,2225.6234509999995,0.08262388661975296
0,NewReno,FIFO,1446,10,100,0.1,256000,64,1,97.93885998327131,21.78524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,64,2,98.94346051697873,43.034023000000005,0.013279000000004926,0.03968253968253968
0,NewReno,FIFO,1446,10,100,0.1,256000,64,4,99.66307329255413,93.167775,0.25295499999999915,0.17585848074921956
0,NewReno,FIFO,1446,10,100,0.1,256000,64,8,99.66250206991154,182.691407,21.284682,0.10617426428159261
0,NewReno,FIFO,1446,10,100,0.1,256000,64,10,99.70226669711212,224.37057500000003,18.990778000000013,0.10568341944574917
0,NewReno,FIFO,1446,10,100,0.1,256000,64,16,99.7683243283046,349.395122,49.10604199999996,0.06133417641479608
0,NewReno,FIFO,1446,10,100,0.1,256000,64,20,99.79049784243412,434.66912300000007,163.41148500000003,0.05547034764826176
0,NewReno,FIFO,1446,10,100,0.1,256000,64,25,99.80993869587681,546.476182,218.67742,0.06103476151980598
0,NewReno,FIFO,1446,10,100,0.1,256000,64,32,63.88944526423333,1086.651772,754.169052,0.06204379562043796
0,NewReno,FIFO,1446,10,100,0.1,256000,64,40,68.86704374421515,1256.6420360000002,918.2793650000001,0.0621656050955414
0,NewReno,FIFO,1446,10,100,0.1,256000,64,48,72.711501257077,1430.863513,1085.529041,0.06342651418890301
0,NewReno,FIFO,1446,10,100,0.1,256000,64,64,66.76826948065201,2088.314982,1748.186242,0.0716357081275962
0,NewReno,FIFO,1446,10,100,0.1,256000,64,100,83.26959851499429,2626.2703760000004,2210.5082180000004,0.07945640313460967
0,NewReno,FIFO,1446,10,100,0.1,256000,128,1,97.93885998327131,21.78524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,128,2,98.9229615158508,43.034023000000005,0.12895900000000488,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,128,4,99.43090845862817,85.53318600000001,0.20518300000001155,0.15105386416861827
0,NewReno,FIFO,1446,10,100,0.1,256000,128,8,99.66182621099355,182.09141200000002,6.746883000000009,0.1335578002244669
0,NewReno,FIFO,1446,10,100,0.1,256000,128,10,99.70418912501137,227.01055300000002,16.02664299999998,0.11080332409972299
0,NewReno,FIFO,1446,10,100,0.1,256000,128,16,99.7660947268758,341.715186,47.186057999999974,0.08011399620012666
0,NewReno,FIFO,1446,10,100,0.1,256000,128,20,99.7921966327952,438.74477,95.60773099999997,0.06541353383458647
0,NewReno,FIFO,1446,10,100,0.1,256000,128,25,99.81378940866394,545.4945950000001,185.77609900000007,0.05770012190166599
0,NewReno,FIFO,1446,10,100,0.1,256000,128,32,99.82713534747954,699.8606520000001,311.30320300000005,0.056567897322135956
0,NewReno,FIFO,1446,10,100,0.1,256000,128,40,77.13213913793827,1129.1771720000002,726.2022450000001,0.05686299452995802
0,NewReno,FIFO,1446,10,100,0.1,256000,128,48,80.16465205279363,1299.167436,896.18065,0.058898439987265204
0,NewReno,FIFO,1446,10,100,0.1,256000,128,64,83.48943296617627,1683.1130110000001,1290.011918,0.06385646007991852
0,NewReno,FIFO,1446,10,100,0.1,256000,128,100,72.94892918025415,3025.654325,2536.293587,0.07562154696132596
0,NewReno,FIFO,1446,10,100,0.1,256000,512,1,97.93885998327131,21.78524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,512,2,98.9229615158508,43.034023000000005,0.12895900000000488,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,512,4,99.4155812285884,85.537505,0.2095020000000003,0.0
0,NewReno,FIFO,1446,10,100,0.1,256000,512,8,99.67713096357828,171.914702,0.2095020000000003,0.05719794344473008
0,NewReno,FIFO,1446,10,100,0.1,256000,512,10,99.72577359796499,215.967614,0.20518299999999767,0.11913875598086124
0,NewReno,FIFO,1446,10,100,0.1,256000,512,16,99.77237657227988,364.27499800000004,5.10576800000001,0.16720516962843296
0,NewReno,FIFO,1446,10,100,0.1,256000,512,20,99.79615920273827,457.47821500000003,71.72361100000002,0.1402344614023446
0,NewReno,FIFO,1446,10,100,0.1,256000,512,25,99.81384888219984,554.1388420000001,72.34552300000003,0.11880261927034612
0,NewReno,FIFO,1446,10,100,0.1,256000,512,32,99.83072419247993,696.567885,96.935714,0.0961245041196216
0,NewReno,FIFO,1446,10,100,0.1,256000,512,40,99.83882165642764,886.217323,317.488903,0.0793010752688172
0,NewReno,FIFO,1446,10,100,0.1,256000,512,48,99.84570699875708,1053.653213,297.319945,0.06333612040133779
0,NewReno,FIFO,1446,10,100,0.1,256000,512,64,99.85015370279365,1403.801449,527.5927310000001,0.051778907242693774
0,NewReno,FIFO,1446,10,100,0.1,256000,512,100,99.85753876466929,2319.230717,1422.646688,0.05275317674239507
0,NewReno,FIFO,1446,10,100,0.2,256000,1,1,96.16461636245207,22.28524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.2,256000,1,2,98.03004325909707,43.534023000000005,0.4095019999999991,0.17312072892938496
0,NewReno,FIFO,1446,10,100,0.2,256000,1,4,99.00645119794008,91.43746000000002,0.40950200000000603,0.12414578587699317
0,NewReno,FIFO,1446,10,100,0.2,256000,1,8,99.41313464018442,172.400135,14.053382000000003,0.07658227848101266
0,NewReno,FIFO,1446,10,100,0.2,256000,1,10,99.51895143015153,217.41768,47.911342,0.06354855109303507
0,NewReno,FIFO,1446,10,100,0.2,256000,1,16,99.65104026086868,346.779467,111.47880299999998,0.05824
0,NewReno,FIFO,1446,10,100,0.2,256000,1,20,99.69774540216696,432.64914400000004,149.69160100000002,0.06466395112016293
0,NewReno,FIFO,1446,10,100,0.2,256000,1,25,47.65447867836315,1128.198472,936.0715339999999,0.060525235945835046
0,NewReno,FIFO,1446,10,100,0.2,256000,1,32,55.782029442424644,1236.263967,999.1463640000002,0.06591307116701162
0,NewReno,FIFO,1446,10,100,0.2,256000,1,40,61.3152429113666,1414.392568,1178.594954,0.0711945564516129
0,NewReno,FIFO,1446,10,100,0.2,256000,1,48,45.441117496806825,2270.857711,2035.060097,0.06771553098756246
0,NewReno,FIFO,1446,10,100,0.2,256000,1,64,51.06805418725436,2719.616331,2455.8589500000003,0.08988503973458838
0,NewReno,FIFO,1446,10,100,0.2,256000,1,100,49.9614753312079,4338.501971000001,4133.246696,0.09660151262154995
0,NewReno,FIFO,1446,10,100,0.2,256000,5,1,96.16461636245207,22.28524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.2,256000,5,2,98.03981580719424,43.529704,0.3962230000000011,0.16551724137931034
0,NewReno,FIFO,1446,10,100,0.2,256000,5,4,99.00966227384198,92.28177200000002,0.6627790000000022,0.12710911136107986
0,NewReno,FIFO,1446,10,100,0.2,256000,5,8,99.41122684334248,171.68014100000002,10.435491999999991,0.07921419518377694
0,NewReno,FIFO,1446,10,100,0.2,256000,5,10,99.51440879800643,217.06632100000002,41.92003,0.06554878048780488
0,NewReno,FIFO,1446,10,100,0.2,256000,5,16,99.65107804965837,346.908426,114.00774200000002,0.0594059405940594
0,NewReno,FIFO,1446,10,100,0.2,256000,5,20,99.69880399991327,432.89378300000004,186.66489400000003,0.06461460188247266
0,NewReno,FIFO,1446,10,100,0.2,256000,5,25,48.67598043837774,1107.006763,910.319863,0.06154160703332652
0,NewReno,FIFO,1446,10,100,0.2,256000,5,32,58.00897606066181,1193.372172,910.774948,0.06951026856240126
0,NewReno,FIFO,1446,10,100,0.2,256000,5,40,62.300597876714754,1390.294362,1126.6569800000002,0.06916171450246554
0,NewReno,FIFO,1446,10,100,0.2,256000,5,48,47.25539451963515,2184.948517,1921.3111350000001,0.06698564593301436
0,NewReno,FIFO,1446,10,100,0.2,256000,5,64,52.28763078114399,2673.080769,2374.0347220000003,0.08441358024691357
0,NewReno,FIFO,1446,10,100,0.2,256000,5,100,50.26086798362464,4318.911577000001,3964.0085890000005,0.09344092899670324
0,NewReno,FIFO,1446,10,100,0.2,256000,10,1,96.16461636245207,22.28524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.2,256000,10,2,98.03004325909707,43.534023000000005,0.4095019999999991,0.1558139534883721
0,NewReno,FIFO,1446,10,100,0.2,256000,10,4,99.01095767316144,91.91745600000002,0.40950200000000603,0.1324354657687991
0,NewReno,FIFO,1446,10,100,0.2,256000,10,8,99.41213745069554,171.075827,10.818049999999996,0.08238276299112801
0,NewReno,FIFO,1446,10,100,0.2,256000,10,10,99.51362554226804,216.58632500000002,31.462197000000025,0.0680548501777552
0,NewReno,FIFO,1446,10,100,0.2,256000,10,16,99.65287662414954,347.73514,113.75446499999997,0.05477258167841127
0,NewReno,FIFO,1446,10,100,0.2,256000,10,20,99.69724454647964,431.72499200000004,142.749579,0.06329760081674324
0,NewReno,FIFO,1446,10,100,0.2,256000,10,25,48.453755977636206,1107.126762,853.0849810000001,0.06063720452209661
0,NewReno,FIFO,1446,10,100,0.2,256000,10,32,56.91569437988602,1213.335518,952.9337900000002,0.06313775510204081
0,NewReno,FIFO,1446,10,100,0.2,256000,10,40,62.30429681589027,1389.12093,1130.3991879999999,0.06869939271255061
0,NewReno,FIFO,1446,10,100,0.2,256000,10,48,48.317942297171044,2139.393219,1880.6714769999999,0.06700647764680896
0,NewReno,FIFO,1446,10,100,0.2,256000,10,64,52.728335684005145,2652.650361,2284.480571,0.08404009252120277
0,NewReno,FIFO,1446,10,100,0.2,256000,10,100,50.25858030859242,4300.782768,4078.2433180000003,0.08996677081783465
0,NewReno,FIFO,1446,10,100,0.2,256000,16,1,96.16461636245207,22.28524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.2,256000,16,2,98.03981580719424,43.529704,0.3962230000000011,0.14386792452830188
0,NewReno,FIFO,1446,10,100,0.2,256000,16,4,99.0051669343365,91.801776,1.5027719999999993,0.13839285714285715
0,NewReno,FIFO,1446,10,100,0.2,256000,16,8,99.41345105631873,172.520134,25.702245000000012,0.0829145728643216
0,NewReno,FIFO,1446,10,100,0.2,256000,16,10,99.51323260983645,216.346327,32.20011100000001,0.07095793208312215
0,NewReno,FIFO,1446,10,100,0.2,256000,16,16,99.65571923552702,348.326497,124.785735,0.05438259756877799
0,NewReno,FIFO,1446,10,100,0.2,256000,16,20,99.69816829047629,433.72913500000004,173.451403,0.059018906489524785
0,NewReno,FIFO,1446,10,100,0.2,256000,16,25,50.039708326522074,1086.4042390000002,802.3494290000002,0.057794057794057795
0,NewReno,FIFO,1446,10,100,0.2,256000,16,32,58.74693268913978,1181.647142,868.201537,0.06814955040227165
0,NewReno,FIFO,1446,10,100,0.2,256000,16,40,64.30149866837645,1345.028501,1113.5422130000002,0.06567581300813008
0,NewReno,FIFO,1446,10,100,0.2,256000,16,48,68.51623523239465,1529.466242,1297.9799540000001,0.07149557060969255
0,NewReno,FIFO,1446,10,100,0.2,256000,16,64,53.83433792722701,2583.423571,2194.000679,0.07948877805486285
0,NewReno,FIFO,1446,10,100,0.2,256000,16,100,51.275449047926216,4241.939422,4020.826681000001,0.08891301129915627
0,NewReno,FIFO,1446,10,100,0.2,256000,20,1,96.16461636245207,22.28524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.2,256000,20,2,98.03004325909707,43.534023000000005,0.4095019999999991,0.1357142857142857
0,NewReno,FIFO,1446,10,100,0.2,256000,20,4,99.0051669343365,91.801776,0.9027769999999935,0.14222222222222222
0,NewReno,FIFO,1446,10,100,0.2,256000,20,8,99.41938032330856,174.800115,10.78652899999999,0.08984615384615384
0,NewReno,FIFO,1446,10,100,0.2,256000,20,10,99.51264157232436,215.98633,27.75118799999998,0.0729483282674772
0,NewReno,FIFO,1446,10,100,0.2,256000,20,16,99.65586513773069,348.56649500000003,177.59425500000003,0.05555555555555555
0,NewReno,FIFO,1446,10,100,0.2,256000,20,20,99.69794990242268,433.258099,170.46934799999997,0.05978538579458355
0,NewReno,FIFO,1446,10,100,0.2,256000,20,25,49.84922668039593,1086.227486,830.1324430000001,0.05877551020408163
0,NewReno,FIFO,1446,10,100,0.2,256000,20,32,57.869750680373926,1192.307283,954.2210500000001,0.06496815286624204
0,NewReno,FIFO,1446,10,100,0.2,256000,20,40,63.38203046784093,1367.7518240000002,1130.625583,0.0673076923076923
0,NewReno,FIFO,1446,10,100,0.2,256000,20,48,67.62083017075055,1547.399121,1310.2728799999998,0.0734375
0,NewReno,FIFO,1446,10,100,0.2,256000,20,64,54.108327548515376,2556.659797,2273.213942,0.07616726929728031
0,NewReno,FIFO,1446,10,100,0.2,256000,20,100,51.66550549068538,4224.890604,3944.1473200000005,0.0895060211354141
0,NewReno,FIFO,1446,10,100,0.2,256000,25,1,96.16461636245207,22.28524,0.0,0.0
0,NewReno,FIFO,1446,10,100,0.2,256000,25,2,98.03004325909707,43.534023000000005,0.4095019999999991,0.12530120481927712
0,NewReno,FIFO,1446,10,100,0.2,256000,25,4,99.01189241362133,92.52177,1.022776000000003,0.145993413830955
0,NewReno,FIFO,1446,10,100,0.2,256000,25,8,99.42966395241956,177.91577,19.182139999999986,0.09826243259436789
0,NewReno,FIFO,1446,10,100,0.2,256000,25,10,99.50965481176914,215.390654,24.986570000000015,0.07548125633232017
0,NewReno,FIFO,1446,10,100,0.2,256000,25,16,99.65230690963986,348.81945,176.39826200000002,0.05912269548633185
0,NewReno,FIFO,1446,10,100,0.2,256000,25,20,99.7011481201463,433.716178,162.87853399999997,0.05997958141909137
0,NewReno,FIFO,1446,10,100,0.2,256000,25,25,50.54808207879465,1070.764098,823.5446620000002,0.05839118007349939
0,NewReno,FIFO,1446,10,100,0.2,256000,25,32,58.743122906620194,1171.590425,923.4199570000001,0.0637278390033541
